movie_id,genre_id
239,52981
239,53933
239,53963
239,53982
239,54591
239,55043
239,55521
239,58439
239,11
239,49
239,302
239,774
239,812
239,1091
239,1143
239,1185
239,1339
239,1344
239,1392
239,1626
239,1667
239,1749
239,1998
239,2144
239,2202
239,2500
239,2707
239,2808
239,2844
239,3365
239,3701
239,3769
239,3820
239,3874
239,3889
239,3947
239,3956
239,4081
239,4122
239,4176
239,4199
239,4249
239,4319
239,4438
239,4466
239,4601
239,4662
239,4753
239,4873
239,4881
239,4933
239,4978
239,5629
239,5796
239,5939
239,6119
239,6150
239,6361
239,6513
239,6562
239,6567
239,6616
239,6741
239,6939
239,50768
239,50876
239,51083
239,51101
239,51122
239,51220
239,51236
239,51274
239,51279
239,51294
239,51318
239,51350
239,51582
239,52981
239,53933
239,53963
239,53982
239,54591
239,55043
239,55521
239,58439
239,68494
239,68547
239,68812
239,69932
239,70058
239,70131
239,70141
239,70166
239,70426
239,70499
239,70560
239,70598
239,70763
239,70779
239,70853
239,70881
239,71007
239,71178
239,71239
239,71730
239,71910
239,72010
239,72361
239,72411
239,72475
239,72481
239,72529
239,72542
239,72555
239,72626
239,72647
239,72681
239,72698
239,72759
239,72761
239,72762
239,72764
239,72836
239,72879
239,72927
239,72942
239,72954
239,72959
239,72980
239,72989
239,72993
239,73023
239,73044
239,73045
239,73069
239,73072
239,73081
239,73084
239,73086
239,73089
239,73099
239,73103
239,73104
239,73109
239,73122
239,73183
239,73204
239,73223
239,73226
239,73236
239,73258
239,73259
239,73266
239,73275
239,74834
239,76223
239,76225
239,76250
239,77606
239,79860
239,82421
239,82478
239,82479
239,82480
239,82482
239,82485
239,82491
239,82494
239,82499
239,82502
239,82503
239,82504
239,82505
239,82506
239,82507
239,82509
239,82510
239,82513
239,82514
239,82515
239,82557
239,82574
239,82583
239,82600
239,82662
239,82680
239,82684
239,82689
239,82696
239,82752
239,82755
239,82784
239,82811
239,82823
239,83887
239,84332
239,84335
239,84369
239,91820
239,91864
240,5160
240,17603
240,26824
240,27085
240,27119
240,27242
240,27400
240,27581
240,27880
240,27987
240,28049
240,28146
240,28216
240,28260
240,33812
240,34388
240,38419
240,38694
240,38905
240,38917
240,38954
240,44511
240,46468
240,48259
240,51657
240,53655
240,54264
240,54348
240,54828
240,55078
240,56517
240,38
240,82
240,651
240,811
240,1277
240,1312
240,1774
240,2286
240,2315
240,2498
240,2621
240,3500
240,4178
240,4726
240,4941
240,5160
240,5296
240,5376
240,5629
240,6602
240,6837
240,51657
240,53655
240,54264
240,54348
240,54828
240,55078
240,56517
240,69006
240,69378
240,82466
240,90476
240,90855
240,90902
240,90926
240,90984
240,91013
240,91065
240,91096
240,91745
241,5139
241,15457
241,17921
241,17985
241,18307
241,18499
241,18671
241,19482
241,19548
241,19627
241,19707
241,19806
241,19869
241,20829
241,20971
241,21737
241,22764
241,22876
241,23827
241,25200
241,25714
241,26978
241,34867
241,36961
241,40506
241,49212
241,49749
241,58293
241,58405
241,232
241,323
241,494
241,666
241,831
241,869
241,1064
241,2425
241,3730
241,5139
241,5635
241,58293
241,58405
241,61540
241,66965
241,68717
242,16149
242,17889
242,17975
242,18248
242,18773
242,19211
242,19684
242,19710
242,19895
242,20154
242,20536
242,20604
242,20657
242,21372
242,21623
242,21671
242,21881
242,22580
242,23680
242,23931
242,24786
242,27015
242,28006
242,33402
242,34358
242,37016
242,39226
242,46766
242,58322
242,166
242,788
242,1577
242,2648
242,3084
242,3306
242,3433
242,3644
242,3938
242,4310
242,4444
242,5301
242,5495
242,5634
242,5774
242,5994
242,6347
242,6419
242,6605
242,58322
242,61362
242,66693
242,66827
242,67022
242,69870
242,69884
242,72291
242,90744
243,17983
243,18192
243,20189
243,22597
243,23076
243,24969
243,29432
243,42029
243,42031
243,42055
243,42124
243,42195
243,44920
243,46608
243,47056
243,47214
243,47776
243,48183
243,48332
243,48640
243,52814
243,52854
243,52870
243,53642
243,53944
243,54548
243,55124
243,55442
243,56762
243,2195
243,2510
243,4119
243,4258
243,5879
243,6057
243,6590
243,6817
243,52854
243,52870
243,53642
243,53944
243,54548
243,55124
243,55442
243,56762
244,5148
244,23851
244,4881
244,5148
244,6520
245,5060
245,16103
245,16176
245,16856
245,23247
245,23251
245,23288
245,23324
245,23465
245,23476
245,23872
245,25445
245,35362
245,35443
245,36064
245,36131
245,36226
245,36257
245,36459
245,36467
245,36473
245,36518
245,36608
245,37091
245,37983
245,44260
245,44500
245,44602
245,44624
245,44690
245,687
245,741
245,870
245,1446
245,1528
245,1980
245,2460
245,2551
245,2648
245,3084
245,3484
245,3540
245,3543
245,3651
245,3706
245,4290
245,4620
245,4922
245,5060
245,5212
245,5475
245,5585
245,5774
245,6438
245,6872
245,78339
245,79730
246,17108
246,20410
246,20595
246,20622
246,27184
246,27745
246,28118
246,28191
246,30267
246,31273
246,33734
246,47138
246,47153
246,47434
246,47436
246,47469
246,47624
246,48317
246,52980
246,53310
246,53763
246,53766
246,54832
246,54863
246,55024
246,55198
246,55622
246,57121
246,58087
246,2466
246,3018
246,52980
246,53310
246,53763
246,53766
246,54832
246,54863
246,55024
246,55198
246,55622
246,57121
246,58087
246,69196
246,79750
247,5060
247,21397
247,2077
247,2284
247,3706
247,5060
247,5358
247,5429
247,6708
247,77209
247,77214
247,77215
247,77218
247,77284
247,77397
247,77534
247,77878
248,45232
248,45368
248,45565
248,45708
248,45731
248,708
248,2079
248,3806
248,5386
249,5041
249,17331
249,17376
249,17537
249,21291
249,21329
249,22590
249,22758
249,22761
249,22859
249,22946
249,23593
249,23624
249,24708
249,24715
249,29281
249,29452
249,32915
249,32918
249,33658
249,34183
249,35126
249,37538
249,46797
249,50990
249,52858
249,53043
249,54097
249,54571
249,54694
249,579
249,593
249,757
249,794
249,920
249,1096
249,1163
249,1312
249,1483
249,1733
249,2158
249,2286
249,2333
249,2442
249,2456
249,2621
249,2808
249,3179
249,3535
249,3653
249,3846
249,4581
249,4632
249,5041
249,5422
249,5469
249,5672
249,6168
249,6567
249,6616
249,6835
249,6841
249,6845
249,50990
249,52858
249,53043
249,54097
249,54571
249,54694
249,67061
249,67124
249,69704
249,70102
249,70274
249,70487
249,70607
249,70868
249,71202
249,71326
249,71367
249,71397
249,71398
249,77166
249,77703
249,78754
249,80236
249,80810
249,81555
249,82245
249,83329
249,83362
249,83368
249,90741
249,92102
250,22920
250,22952
250,27199
250,27710
250,38785
250,45232
250,45233
250,45524
250,1457
250,2457
251,15080
251,15091
251,15103
251,15150
251,17324
251,29769
251,34528
251,38346
251,38719
251,38780
251,38849
251,3105
251,3678
251,5453
251,6928
251,65845
251,88630
252,26880
252,27001
252,27018
252,27787
252,27823
252,27872
252,27979
252,28251
252,34883
252,34989
252,34994
252,35264
252,3567
252,6465
253,26763
253,26781
253,27218
253,27257
253,27353
253,27525
253,27780
253,27849
253,28138
253,28179
253,28207
253,28277
253,36363
253,40985
253,46429
253,40
253,962
253,1326
253,1503
253,1537
253,1577
253,1814
253,1873
253,1882
253,1988
253,2030
253,2077
253,2244
253,2664
253,2700
253,2823
253,3894
253,4914
253,5206
253,5230
253,5429
253,5653
253,6216
253,69069
253,92398
253,92802
254,5029
254,21973
254,28763
254,29700
254,31172
254,32412
254,37340
254,38627
254,45236
254,45253
254,45348
254,45672
254,46941
254,47094
254,47221
254,47661
254,47689
254,47761
254,47776
254,48036
254,48185
254,52455
254,52942
254,53310
254,53684
254,54925
254,55487
254,55688
254,55733
254,56879
254,58087
254,2104
254,2489
254,3488
254,5029
254,52455
254,52942
254,53310
254,53684
254,54925
254,55487
254,55688
254,55733
254,56879
254,58087
254,82224
254,91537
254,92492
255,18143
255,18340
255,18468
255,18838
255,18953
255,18956
255,19282
255,19916
255,20274
255,20441
255,20492
255,20784
255,28731
255,29003
255,29407
255,29652
255,30456
255,31556
255,31683
255,32042
255,32077
255,32304
255,32528
255,32715
255,35408
255,38368
255,38389
255,38434
255,38445
255,38528
255,38828
255,38906
255,39777
255,42026
255,42030
255,42033
255,42034
255,42227
255,42233
255,42244
255,42335
255,42343
255,42369
255,42546
255,42558
255,42714
255,42787
255,43066
255,44282
255,44802
255,1208
255,3547
255,6170
256,29042
256,31694
256,32392
256,46560
256,47130
256,47186
256,47404
256,47594
256,47983
256,48132
256,48313
256,48570
256,48586
256,48638
256,51052
256,51053
256,51056
256,51060
256,51065
256,51141
256,51194
256,51210
256,51222
256,51263
256,51345
256,52847
256,52849
256,52854
256,52855
256,53333
256,53599
256,53724
256,53816
256,54574
256,54617
256,54755
256,55348
256,55410
256,55694
256,56217
256,57958
256,58014
256,561
256,783
256,811
256,1009
256,1223
256,1909
256,2473
256,2514
256,2592
256,2965
256,5271
256,5455
256,5702
256,5725
256,6093
256,6273
256,6534
256,6962
256,51052
256,51053
256,51056
256,51060
256,51065
256,51141
256,51194
256,51210
256,51222
256,51263
256,51345
256,52847
256,52849
256,52854
256,52855
256,53333
256,53599
256,53724
256,53816
256,54574
256,54617
256,54755
256,55348
256,55410
256,55694
256,56217
256,57958
256,58014
256,60955
256,62703
256,66363
256,67595
256,67596
256,67598
256,67599
256,67605
256,68802
256,68982
256,74597
256,78746
256,83191
256,88632
256,88812
256,89593
257,15859
257,16489
257,17368
257,17884
257,18727
257,19150
257,19211
257,19359
257,20154
257,20174
257,20536
257,21623
257,21762
257,21830
257,22580
257,23232
257,24547
257,25986
257,26397
257,28027
257,33241
257,36853
257,37853
257,39714
257,39783
257,40120
257,40253
257,46345
257,52123
257,52147
257,52150
257,52228
257,52246
257,52322
257,52726
257,52774
257,58322
257,193
257,258
257,1694
257,2622
257,2627
257,2985
257,3577
257,4015
257,4021
257,4310
257,4734
257,5329
257,6010
257,6058
257,6213
257,6902
257,52123
257,52147
257,52150
257,52228
257,52246
257,52322
257,52726
257,52774
257,58322
257,66827
257,67022
257,67591
257,68453
257,68881
257,69215
258,16009
258,16149
258,17889
258,21156
258,21158
258,21233
258,21489
258,21773
258,21881
258,22579
258,22858
258,24006
258,24029
258,24038
258,25354
258,26942
258,26987
258,27199
258,27336
258,27541
258,27665
258,27710
258,27825
258,28047
258,28100
258,28134
258,28307
258,32824
258,33440
258,33564
258,33773
258,34315
258,34647
258,34818
258,34828
258,34989
258,34994
258,35046
258,35094
258,35136
258,35250
258,35285
258,35849
258,37336
258,37872
258,37912
258,38164
258,38179
258,38209
258,38955
258,39014
258,39514
258,40065
258,40665
258,40854
258,40872
258,46112
258,46133
258,46139
258,46151
258,46326
258,46766
258,46935
258,48511
258,49217
258,50677
258,50817
258,875
258,1402
258,1537
258,1882
258,1988
258,2823
258,2955
258,2969
258,3112
258,4195
258,4310
258,4710
258,4914
258,5255
258,5438
258,5662
258,5747
258,5756
258,5836
258,5994
258,6216
258,6272
258,50677
258,50817
258,66641
258,74379
258,80081
258,90647
258,92382
258,92391
258,92596
258,92616
258,92621
258,92658
258,92669
258,92671
258,92676
258,92683
258,92712
258,92724
258,92731
258,92734
258,92790
258,92807
258,92825
259,19070
259,19632
259,20461
259,20486
259,20573
259,20614
259,20989
259,25185
259,34074
259,43343
259,53049
259,53825
259,54565
259,56057
259,60087
259,575
259,1748
259,2529
259,2956
259,3080
259,3959
259,4180
259,4284
259,4330
259,5629
259,6437
259,6794
259,53049
259,53825
259,54565
259,56057
259,60087
259,72336
259,78277
259,79628
259,88842
260,15830
260,15883
260,17915
260,19179
260,19211
260,19974
260,20536
260,20604
260,20657
260,20955
260,22168
260,24789
260,36064
260,36459
260,2943
260,3566
260,4007
260,5475
260,5885
260,69395
261,15420
261,19089
261,19912
261,20763
261,21671
261,21689
261,25855
261,25986
261,26368
261,33399
261,701
261,943
261,1785
261,2079
261,2351
261,2390
261,2648
261,3577
261,4659
261,5372
261,5774
261,6197
261,6987
262,15921
262,34852
262,37053
262,194
262,253
262,632
262,1475
262,2149
262,2627
262,6266
262,6374
262,6628
262,70172
262,70257
262,70309
262,70357
262,70364
262,70817
262,71144
262,80215
262,88258
262,89348
262,91533
262,91541
262,91842
262,91967
263,24591
263,34091
263,43510
263,43583
263,44115
263,52932
263,53375
263,55322
263,55382
263,2605
263,6382
263,52932
263,53375
263,55322
263,55382
263,69310
264,25446
264,52808
264,1165
264,1569
264,52808
265,5133
265,18710
265,20189
265,20654
265,33583
265,36741
265,55124
265,786
265,4109
265,5133
265,5301
265,5319
265,6168
265,55124
266,15110
266,18741
266,19177
266,19573
266,19796
266,20622
266,21005
266,22403
266,24618
266,25206
266,338
266,1338
266,2631
266,3205
266,4184
266,4500
266,5339
266,5390
266,6482
266,6536
266,69093
266,85506
266,92861
267,15016
267,15148
267,16617
267,17728
267,17938
267,18185
267,18485
267,18962
267,20043
267,21051
267,21251
267,21807
267,21818
267,24441
267,24583
267,24738
267,25047
267,25179
267,25312
267,25368
267,25585
267,25659
267,25672
267,26624
267,33470
267,34091
267,39311
267,42007
267,42025
267,42031
267,42039
267,42054
267,42062
267,42078
267,42172
267,42174
267,42200
267,42312
267,42357
267,42358
267,42404
267,42413
267,42446
267,42459
267,42505
267,42541
267,42559
267,42668
267,42706
267,42808
267,43033
267,43046
267,43058
267,43425
267,43430
267,43515
267,43802
267,43810
267,43882
267,43890
267,44059
267,44084
267,44094
267,44127
267,44144
267,44170
267,45073
267,45800
267,58912
267,980
267,1416
267,1452
267,1568
267,1728
267,2797
267,2908
267,3169
267,3592
267,4246
267,4677
267,5776
267,58912
267,68183
267,69437
268,5029
268,15016
268,15060
268,15074
268,15115
268,15148
268,16787
268,17371
268,17938
268,18485
268,18515
268,18794
268,18958
268,18962
268,19349
268,21251
268,21432
268,21560
268,21818
268,25659
268,33164
268,33470
268,38247
268,39390
268,40635
268,42026
268,42031
268,42034
268,42054
268,42062
268,42078
268,42097
268,42172
268,42174
268,42270
268,42312
268,42357
268,42358
268,42363
268,42381
268,42390
268,42397
268,42404
268,42446
268,42458
268,42477
268,42505
268,42541
268,42583
268,42706
268,42761
268,42781
268,42792
268,43033
268,43046
268,43055
268,43058
268,43100
268,43176
268,43215
268,43333
268,43378
268,43430
268,43640
268,43740
268,43775
268,43882
268,44081
268,44084
268,44094
268,44144
268,44170
268,44176
268,44195
268,45800
268,674
268,980
268,1293
268,1452
268,1453
268,1841
268,2040
268,3592
268,3971
268,4153
268,4463
268,4648
268,4677
268,5029
268,5830
268,6101
268,6628
268,65242
268,77447
268,83277
269,15107
269,21153
269,35714
269,35797
269,301
269,2975
269,3465
269,4944
269,91487
269,91710
270,15427
270,32931
270,33098
270,49444
270,5787
270,69555
271,5066
271,5081
271,5147
271,5162
271,15612
271,15800
271,16015
271,16026
271,16454
271,16617
271,16801
271,16803
271,16891
271,17069
271,17090
271,17132
271,17279
271,17806
271,17815
271,17820
271,21122
271,21266
271,21561
271,22801
271,23805
271,24141
271,24264
271,24768
271,24777
271,24927
271,24983
271,25095
271,25195
271,25290
271,25608
271,25624
271,33417
271,35126
271,35245
271,35314
271,35438
271,35549
271,35571
271,35628
271,35740
271,35743
271,35815
271,35933
271,35949
271,35958
271,36000
271,36054
271,36075
271,36133
271,36354
271,36466
271,36485
271,36496
271,36504
271,36570
271,36641
271,36676
271,37289
271,39219
271,40618
271,42514
271,46259
271,51063
271,51089
271,51104
271,51118
271,51148
271,51197
271,51224
271,51236
271,51246
271,51274
271,51309
271,51362
271,51368
271,51940
271,41
271,214
271,596
271,605
271,744
271,1093
271,1416
271,1471
271,1597
271,1866
271,1924
271,1975
271,2745
271,2803
271,2995
271,4285
271,4408
271,4653
271,4752
271,4783
271,5066
271,5081
271,5147
271,5162
271,5557
271,5933
271,6124
271,6307
271,6393
271,6551
271,6700
271,6835
271,6889
271,51063
271,51089
271,51104
271,51118
271,51148
271,51197
271,51224
271,51236
271,51246
271,51274
271,51309
271,51362
271,51368
271,51940
271,66714
271,69014
271,69412
271,69806
271,72430
271,72443
271,72497
271,72524
271,72545
271,72648
271,72678
271,72691
271,72705
271,72731
271,72793
271,72808
271,72816
271,72868
271,72912
271,72915
271,72933
271,72946
271,72947
271,72953
271,72955
271,72990
271,73022
271,73026
271,73037
271,73057
271,73093
271,73106
271,73110
271,73148
271,73156
271,73164
271,73175
271,73192
271,73195
271,73196
271,73234
271,73249
271,73261
271,73265
271,73267
271,73282
271,74955
271,76210
271,80790
271,82308
271,83910
271,84022
271,84316
271,84379
271,87786
272,42025
272,42313
272,42335
272,42655
272,5917
272,6734
272,77215
272,77218
272,77476
272,77557
273,15077
273,17614
273,19682
273,19820
273,20794
273,28503
273,30140
273,31851
273,34522
273,43033
273,43186
273,43423
273,2540
273,5379
273,6475
273,73308
273,78815
273,90413
273,92092
274,5162
274,19494
274,20989
274,21082
274,23085
274,24783
274,43194
274,43585
274,43953
274,44050
274,177
274,510
274,575
274,996
274,1571
274,1832
274,2213
274,2571
274,3053
274,3493
274,3826
274,4062
274,4906
274,5162
274,5758
274,6437
274,6667
274,71765
274,84130
274,84150
275,5041
275,5095
275,15906
275,15949
275,15964
275,16295
275,16326
275,21340
275,21517
275,22590
275,22674
275,22727
275,22730
275,22894
275,22940
275,23752
275,23875
275,23985
275,24171
275,24438
275,24801
275,25032
275,25352
275,25446
275,25523
275,26585
275,26763
275,26792
275,26947
275,27073
275,27245
275,27248
275,27332
275,27337
275,27345
275,27524
275,27578
275,27760
275,27907
275,28030
275,28038
275,28070
275,28075
275,28207
275,28277
275,28349
275,28388
275,32915
275,33796
275,37021
275,37430
275,37474
275,38156
275,39294
275,39698
275,39820
275,39849
275,39975
275,40017
275,40338
275,42243
275,46339
275,51911
275,58356
275,89
275,223
275,302
275,532
275,551
275,575
275,1126
275,1428
275,1451
275,1748
275,1759
275,1924
275,2261
275,2295
275,2956
275,3359
275,3438
275,3618
275,3947
275,4052
275,4314
275,4361
275,4813
275,5041
275,5095
275,5360
275,5563
275,5672
275,5922
275,5968
275,6022
275,6173
275,6286
275,6409
275,6507
275,6869
275,51911
275,58356
275,67273
275,67983
275,68098
275,69291
275,79721
275,83895
275,83905
275,87812
275,92522
276,5041
276,5132
276,5150
276,15887
276,16654
276,22730
276,25079
276,25102
276,25111
276,25424
276,40230
276,45230
276,45232
276,45233
276,45235
276,45261
276,45385
276,45386
276,45420
276,45449
276,45506
276,45524
276,45528
276,45574
276,45592
276,45654
276,45674
276,803
276,807
276,869
276,1064
276,1252
276,1416
276,1423
276,1763
276,1837
276,1948
276,2223
276,2854
276,3119
276,3199
276,4243
276,4926
276,5041
276,5132
276,5150
276,5677
276,5977
276,6022
276,6759
276,6996
276,73828
276,77209
276,77214
276,77215
276,77218
276,77476
276,77557
276,81360
276,88848
277,5012
277,5061
277,17537
277,18286
277,18376
277,18394
277,18474
277,19189
277,19308
277,19415
277,19539
277,19632
277,19742
277,20284
277,20418
277,20486
277,20778
277,20851
277,21168
277,21363
277,21368
277,21493
277,21521
277,21799
277,23748
277,23777
277,23996
277,24250
277,27441
277,33229
277,33483
277,34897
277,37676
277,37741
277,40297
277,40900
277,43804
277,45578
277,45686
277,50899
277,51484
277,55907
277,7
277,363
277,757
277,794
277,817
277,1506
277,1837
277,1924
277,2158
277,2333
277,3179
277,3438
277,4122
277,4199
277,4504
277,5012
277,5061
277,5422
277,5469
277,5614
277,50899
277,51484
277,55907
277,68868
277,69054
277,70058
277,70131
277,70499
277,70598
277,70881
277,71189
277,71239
277,79860
277,80111
277,80886
277,92071
278,18064
278,19164
278,19648
278,19778
278,20210
278,20572
278,21076
278,39017
278,42042
278,42054
278,42062
278,42136
278,42313
278,42446
278,42448
278,44227
278,51492
278,4115
278,5644
278,6265
278,51492
278,68327
278,72455
278,72461
278,72484
278,72576
278,72665
278,77203
278,77330
278,80078
278,89457
279,15080
279,15096
279,15495
279,15540
279,15564
279,15596
279,23424
279,23444
279,23446
279,23515
279,23753
279,24932
279,25021
279,25897
279,38346
279,38549
279,38960
279,3158
279,5946
280,18111
280,18192
280,20189
280,22597
280,31172
280,38426
280,38799
280,42124
280,42195
280,42263
280,42616
280,42669
280,42675
280,46941
280,47056
280,47094
280,47214
280,47221
280,47302
280,47449
280,47661
280,47776
280,47941
280,48036
280,48183
280,48332
280,52814
280,53310
280,53822
280,53944
280,54104
280,54380
280,54450
280,54458
280,54524
280,54863
280,54925
280,55124
280,55352
280,55442
280,55503
280,55688
280,55718
280,55733
280,56762
280,56879
280,58087
280,2489
280,3488
280,6478
280,6817
280,53310
280,53822
280,53944
280,54104
280,54380
280,54450
280,54458
280,54524
280,54863
280,54925
280,55124
280,55352
280,55442
280,55503
280,55688
280,55718
280,55733
280,56762
280,56879
280,58087
281,15506
281,43037
281,43480
281,106
281,432
281,2527
281,3637
281,6604
281,6772
281,62790
281,69296
281,74560
282,16849
282,16936
282,17275
282,17298
282,26816
282,27130
282,27144
282,27538
282,27726
282,27838
282,28363
282,28411
282,36323
282,39336
282,44359
282,59127
282,59369
282,59421
282,59569
282,59710
282,59797
282,59811
282,1296
282,1645
282,1963
282,2015
282,3666
282,6907
282,59127
282,59369
282,59421
282,59569
282,59710
282,59797
282,59811
282,60753
282,60803
282,60915
282,60937
282,61147
282,61976
282,62112
282,62472
282,62533
282,62541
282,62663
282,63020
282,63145
282,63198
282,63723
282,63789
282,64155
282,64242
282,64264
282,64542
282,64679
282,64732
282,64859
282,65286
282,65367
282,65399
282,65431
282,65445
282,65464
282,68342
282,68348
282,68397
282,68408
282,71744
282,72486
282,73784
282,73797
282,74448
282,74455
282,77528
282,77541
282,77707
282,77850
282,86003
282,86150
282,86179
282,86241
282,86489
282,87290
282,87479
282,87609
282,87754
282,87755
282,88854
282,89179
282,91888
282,92995
282,93086
283,26816
283,27246
283,27263
283,27404
283,27452
283,27534
283,27634
283,27686
283,28411
283,43035
283,43080
283,43266
283,43432
283,43624
283,43953
283,43980
283,44104
283,211
283,1101
283,3348
283,3549
283,4898
283,5347
283,5758
283,6443
283,77203
283,77337
283,77619
283,80132
283,80570
283,80571
283,80647
283,80674
283,80675
283,80694
283,80703
283,80734
283,80755
283,80771
283,87789
284,5162
284,27119
284,27344
284,27880
284,28049
284,28146
284,28216
284,28254
284,28395
284,43036
284,43057
284,43161
284,43292
284,43719
284,44115
284,44793
284,49099
284,53210
284,54264
284,54946
284,55078
284,55382
284,42
284,654
284,996
284,1941
284,2621
284,3204
284,3490
284,4762
284,4941
284,4998
284,5162
284,53210
284,54264
284,54946
284,55078
284,55382
284,76473
284,76474
284,76477
284,76481
284,76520
284,76523
284,76553
284,76562
284,76582
284,76668
284,76733
284,91974
285,51334
285,56160
285,440
285,1824
285,1856
285,3039
285,3278
285,4601
285,4649
285,51334
285,56160
285,84483
285,84499
285,84603
285,84956
285,85024
285,90355
285,90429
286,16764
286,16858
286,17180
286,23246
286,23247
286,23288
286,23304
286,23369
286,23394
286,23410
286,23465
286,23528
286,25395
286,26598
286,35670
286,35714
286,35797
286,36109
286,36379
286,36613
286,52840
286,53268
286,53653
286,173
286,811
286,943
286,1009
286,1223
286,2965
286,3174
286,3830
286,5475
286,6828
286,52840
286,53268
286,53653
286,61407
286,70006
286,83606
287,21502
287,68587
287,70770
287,70836
287,71030
287,71419
288,21807
288,21849
288,24944
288,25329
288,32783
288,33241
288,43046
288,43047
288,43048
288,43540
288,43695
288,44127
288,253
288,410
288,1452
288,1568
288,1752
288,2213
288,2373
288,2797
288,2908
288,3139
288,3169
288,3418
288,3592
288,4310
288,4557
288,4734
288,5776
288,6396
288,6475
288,6759
288,6842
288,73793
288,80525
288,80527
288,80546
288,80551
288,80552
288,80561
288,80564
288,80579
288,80600
288,80614
288,80620
288,80632
288,80635
288,80640
288,80655
288,80663
288,80684
288,80696
288,80731
288,82161
288,91549
289,5029
289,15469
289,15474
289,15814
289,16125
289,16173
289,16502
289,16505
289,16549
289,17884
289,17889
289,20168
289,21296
289,21320
289,21335
289,21384
289,21470
289,21542
289,21671
289,21762
289,21797
289,22580
289,22610
289,23985
289,25385
289,25401
289,25742
289,25769
289,26397
289,26548
289,27061
289,28104
289,28282
289,37772
289,39823
289,42023
289,42025
289,42026
289,42029
289,42033
289,42034
289,42051
289,42072
289,42077
289,42088
289,42097
289,42122
289,42153
289,42166
289,42202
289,42210
289,42213
289,42227
289,42233
289,42268
289,42279
289,42291
289,42313
289,42335
289,42358
289,42363
289,42423
289,42458
289,42471
289,42507
289,42525
289,42538
289,42559
289,42628
289,42637
289,42655
289,42668
289,42670
289,42707
289,42723
289,42778
289,42786
289,42806
289,42813
289,42827
289,43066
289,44282
289,44824
289,46394
289,46398
289,46404
289,46417
289,46446
289,46448
289,46485
289,46501
289,46504
289,46521
289,46528
289,50907
289,59515
289,2
289,526
289,615
289,932
289,1077
289,1208
289,1404
289,1616
289,2059
289,2203
289,2648
289,2844
289,3086
289,3539
289,3547
289,3971
289,4231
289,4310
289,4314
289,4463
289,4557
289,5029
289,5329
289,5411
289,5420
289,5774
289,6010
289,6057
289,6192
289,6213
289,6745
289,6996
289,50907
289,59515
289,61362
289,66712
289,75405
289,75421
289,75464
289,75477
289,75489
289,75507
289,75508
289,75511
289,75559
289,75562
289,75579
289,75613
289,75658
289,75665
289,75699
289,75720
289,75752
289,75774
289,75776
289,75785
289,75799
289,75840
289,75844
289,75853
289,75876
289,75910
289,75949
289,75990
289,76006
289,76025
289,76028
289,76082
289,76091
289,78337
289,78591
289,78604
289,78607
289,78925
289,80439
289,81204
289,81260
289,88574
289,89541
289,89543
289,89553
289,89555
289,89560
289,89565
289,89566
289,89571
289,89577
289,89580
289,89585
289,91067
289,91738
290,16337
290,16774
290,26792
290,27073
290,27149
290,27248
290,28277
290,28319
290,28349
290,34275
290,34951
290,40661
290,52858
290,53670
290,53992
290,54097
290,54443
290,54834
290,55196
290,1185
290,1339
290,1634
290,2477
290,2536
290,2808
290,3850
290,4081
290,4881
290,5699
290,5796
290,5939
290,6567
290,6616
290,52858
290,53670
290,53992
290,54097
290,54443
290,54834
290,55196
290,67061
290,73690
290,78842
290,78854
290,80810
290,81398
290,82263
290,82421
291,5147
291,15078
291,15153
291,15158
291,15742
291,16768
291,16803
291,16879
291,16891
291,16991
291,17038
291,17106
291,17239
291,17279
291,17634
291,17768
291,17820
291,21122
291,21266
291,21398
291,21401
291,21456
291,22658
291,22789
291,22801
291,22808
291,23150
291,23164
291,23615
291,23635
291,23686
291,23811
291,23931
291,24141
291,24777
291,25390
291,25559
291,25772
291,27163
291,28810
291,32883
291,33064
291,34541
291,34923
291,35245
291,35537
291,35656
291,35773
291,35806
291,36100
291,36103
291,36198
291,36285
291,36510
291,36555
291,37716
291,37828
291,37946
291,37962
291,39136
291,40415
291,40566
291,42868
291,58676
291,58777
291,58851
291,59369
291,59418
291,59545
291,59703
291,60114
291,60463
291,214
291,371
291,422
291,878
291,1671
291,1866
291,1887
291,1924
291,1957
291,1975
291,2352
291,2861
291,3666
291,3723
291,3960
291,4408
291,4653
291,4783
291,4958
291,5147
291,5265
291,5572
291,5848
291,5985
291,6124
291,6300
291,6307
291,6576
291,6833
291,6846
291,6967
291,58676
291,58777
291,58851
291,59369
291,59418
291,59545
291,59703
291,60114
291,60463
291,60666
291,60753
291,60818
291,60903
291,60913
291,61811
291,62135
291,62279
291,62663
291,62817
291,63109
291,63135
291,63430
291,63529
291,63669
291,64233
291,64488
291,64544
291,64655
291,64762
291,64921
291,64984
291,65148
291,65404
291,65464
291,66643
291,67187
291,67243
291,67252
291,67364
291,67845
291,67848
291,67955
291,68477
291,69150
291,69635
291,69691
291,69694
291,71622
291,71787
291,72975
291,73871
291,75179
291,76311
291,78991
291,79901
291,80888
291,81352
291,85545
291,85551
291,85554
291,85645
291,85692
291,85837
291,85864
291,85875
291,85935
291,86089
291,86121
291,86283
291,86322
291,86474
291,86509
291,86544
291,86618
291,86630
291,86664
291,86671
291,86794
291,86931
291,87073
291,87090
291,87161
291,87193
